"","target_id","ext_gene","pval","qval","test_stat","rss","degrees_free","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"48","ENSG00000273802","H2BC8",3.33372584097467e-05,0.00554836859118527,38.3231204283766,145.109569464472,10,4.00586155088978,4.33679815352779,0.0713406525385716,3.74733222810543,2.48100709641461,3.74733222810543
"49","ENSG00000104205","SGK3",3.28088553210596e-05,0.00554836859118527,38.3628996415349,120.324658226374,10,3.78225133470323,3.60330801954945,0.0146770534738714,3.15176132090439,2.54257907417641,3.15176132090439
"50","ENSG00000212907","MT-ND4L",3.72503640474964e-05,0.00565133570361688,38.046530352102,4.68667076320935,10,11.4427612784658,0.120177651948143,1.5046132637235e-05,0.123318395004451,0.1350868335828,0.1350868335828
"51","ENSG00000183844","FAM3B",3.73899108388739e-05,0.00565133570361688,38.0372038236947,118.800738592396,10,3.45074042306942,3.58920606698851,0.0227817511537509,3.10355347496194,2.6058483820626,3.10355347496194
"52","ENSG00000154723","ATP5PF",3.53181235792395e-05,0.00565133570361688,38.1793315135545,139.795598343597,10,4.04598289064415,4.53912557007099,0.0359229402482082,3.6429085951096,2.46866270989254,3.6429085951096
"53","ENSG00000130066","SAT1",3.76848762651657e-05,0.00565133570361688,38.0176022810504,1.82619486293914,10,10.7037854029131,0.0469024456585684,3.58951681042597e-05,0.0480218643829257,0.208027797461813,0.208027797461813
"54","ENSG00000081041","CXCL2",3.7640243002287e-05,0.00565133570361688,38.0205586036284,109.687549205528,10,5.49915221544502,3.00933722695413,0.0115927848772481,2.87492166789981,1.88664915873776,2.87492166789981
"55","ENSG00000157764","BRAF",4.0205011027805e-05,0.00591963962369391,37.8560381675683,122.835203183474,10,5.28111686627074,3.46287610571308,0.029630261661202,3.20287508527234,1.97044370865512,3.20287508527234
"56","ENSG00000196683","TOMM7",4.25150287112564e-05,0.00600818474841151,37.7164756793724,171.273762014767,10,5.10229505650347,4.99159700401294,0.0693103916132801,4.43789387193321,2.04010853035801,4.43789387193321
"57","ENSG00000189298","ZKSCAN3",4.32639644435399e-05,0.00600818474841151,37.6728269973868,136.01902556766,10,3.14348140626643,4.25931745166402,0.0526434258434487,3.52680461541076,2.59651821756454,3.52680461541076
"58","ENSG00000215845","TSTD1",4.50280934477368e-05,0.00600818474841151,37.5728831113837,145.879730722604,10,4.07932361929266,4.30638337756434,0.00740764627338837,3.8315326359004,2.45771122594825,3.8315326359004
"59","ENSG00000178741","COX5A",4.52579982283406e-05,0.00600818474841151,37.5601430974159,111.443077372059,10,5.12976060957371,3.06713049065264,0.0566622562959416,2.87605030612667,2.02931968021953,2.87605030612667
"60","ENSG00000077585","GPR137B",4.40163880095578e-05,0.00600818474841151,37.6297178154784,166.413274340498,10,4.67796666918814,4.38481767858414,0.0092381362582374,4.37005855691276,2.2236687467339,4.37005855691276
"61","ENSG00000174021","GNG5",4.3892390955303e-05,0.00600818474841151,37.6367719067675,117.557662666117,10,5.77899536575723,3.31316120069368,0.0128661303351805,3.08075657140474,1.77940455237879,3.08075657140474
"62","ENSG00000198786","MT-ND5",4.67595649550733e-05,0.0061074025323578,37.4784694112987,2.91792085027688,10,12.2602542066059,0.0753104149520408,6.4888630805292e-06,0.0767809019336794,0.0819997781342221,0.0819997781342221
"63","ENSG00000198712","MT-CO2",5.47616791068579e-05,0.00624591658320191,37.0825817093004,2.98570119356605,10,12.9724284152979,0.077851837840061,3.8025506599955e-06,0.0785672814905519,0.0525280607946984,0.0785672814905519
"64","ENSG00000225840","",5.12873029124645e-05,0.00624591658320191,37.2469683503482,64.0333261146075,10,8.78269350741297,1.8716100421169,0.000217316834303153,1.68487021249747,0.569998526924979,1.68487021249747
"65","ENSG00000155876","RRAGA",5.21435998859422e-05,0.00624591658320191,37.2054581367543,125.288298143805,10,3.56166625207987,4.27284420610524,0.0127453698172578,3.2843151076513,2.59245618163412,3.2843151076513
"66","ENSG00000285932","",5.40294273488033e-05,0.00624591658320191,37.1163566909466,134.846810830278,10,2.79226013305112,3.55739331060346,0.0758106809437884,3.47278960406353,2.52685146364153,3.47278960406353
"67","ENSG00000175857","GAPT",4.92150126133253e-05,0.00624591658320191,37.3503177251497,160.108664865385,10,3.79919470684242,5.33977038975513,0.0282465844393892,4.18513933307075,2.53801673483775,4.18513933307075
"68","ENSG00000006534","ALDH3B1",5.05618229511978e-05,0.00624591658320191,37.2826742606454,112.267636959736,10,3.84518086339927,3.52132963688477,0.0308502769765006,2.92356122196392,2.52542309862997,2.92356122196392
"69","ENSG00000167625","ZNF526",5.44658924795468e-05,0.00624591658320191,37.0961710025942,178.146323162371,10,3.20485643178326,5.51114738866991,0.0389546755450931,4.64910646030678,2.60216288824981,4.64910646030678
"70","ENSG00000116863","ADPRS",5.34396746825332e-05,0.00624591658320191,37.1438880193222,159.6299777728,10,3.53273594961659,4.75168787067046,0.0199554556922837,4.18083343306561,2.59693587096981,4.18083343306561
"71","ENSG00000142227","EMP3",4.97649607639126e-05,0.00624591658320191,37.322479146412,128.693049837917,10,5.59453930605859,3.44054364337521,0.00370256968549622,3.38295663657547,1.85008526530421,3.38295663657547
"72","ENSG00000147684","NDUFB9",5.58741942832123e-05,0.00628429479590908,37.0321082317409,115.253386764136,10,5.40817328286511,3.74487660629674,0.0859168141207658,2.94706704809334,1.92153520943751,2.94706704809334
"73","ENSG00000198938","MT-CO3",5.67358948788721e-05,0.00629379831135762,36.993688882719,2.65056812089763,10,12.729851194597,0.0681829590307321,4.39666665815092e-06,0.0697473959885426,0.0611601244277614,0.0697473959885426
"74","ENSG00000136371","MTHFS",6.24526314355917e-05,0.00683434336980299,36.7524754917083,121.726434573106,10,4.87124778360668,3.31224945430119,0.0483513971375413,3.15497582847052,2.13775254698618,3.15497582847052
"75","ENSG00000171804","WDR87",6.33668046974981e-05,0.00684192512587119,36.7159299498559,161.403913283439,10,2.92413979053236,4.96487103703914,0.0319580645712316,4.21551333762453,2.56067894259164,4.21551333762453
"76","ENSG00000143157","POGK",6.45874159100535e-05,0.00688195913210017,36.667934305403,142.205370370406,10,3.71373499444667,3.80186058407669,0.104550995972564,3.63769559272233,2.5603090985897,3.63769559272233
"77","ENSG00000182853","VMO1",6.64172101911241e-05,0.0068954688221503,36.597630617959,122.283980865125,10,4.90748187439695,3.40968427740644,0.0329255658872398,3.18507393056341,2.12169037519751,3.18507393056341
"78","ENSG00000143858","SYT2",6.62315537177689e-05,0.0068954688221503,36.6046764387826,240.066677009637,10,3.39296518948632,6.19242210953729,0.0481653993118943,6.26937873252065,2.60823598414895,6.26937873252065
"79","ENSG00000198804","MT-CO1",6.77848302252793e-05,0.00692877508208191,36.5463174072881,3.01844470026456,10,14.5612371848738,0.0779803909140324,6.31113080278378e-07,0.0794321241570397,0.0200817425983997,0.0794321241570397
"80","ENSG00000160194","NDUFV3",7.51299525613942e-05,0.00692877508208191,36.287043375948,96.7837534471742,10,4.57370335486333,2.62761755827038,0.0484375434554407,2.49850333673335,2.26748631665462,2.49850333673335
"81","ENSG00000170638","TRABD",7.24669557392754e-05,0.00692877508208191,36.3780426287878,133.937003145817,10,5.6425086318216,3.62772826979203,0.0027952554625842,3.5218627220589,1.83167299418262,3.5218627220589
"82","ENSG00000188612","SUMO2",7.41447880916615e-05,0.00692877508208191,36.3203330629755,163.171526266468,10,4.98914033089439,5.02243745562739,0.0276441533196074,4.26634338000851,2.08627591083148,4.26634338000851
"83","ENSG00000136379","ABHD17C",6.86347911918849e-05,0.00692877508208191,36.5149373336363,91.6768949248202,10,5.50670795584442,2.46313758354294,0.00533915205648149,2.40721071438616,1.88375364176184,2.40721071438616
"84","ENSG00000148426","PROSER2",7.52941722923201e-05,0.00692877508208191,36.281535991841,142.37031157558,10,3.60419176458876,3.9545789367484,0.0346437464528922,3.7119434002729,2.58479083878844,3.7119434002729
"85","ENSG00000188293","IGFL1",7.35091846205689e-05,0.00692877508208191,36.3420423217553,120.673851272231,10,4.34548627733338,3.25897611831816,0.00703591731393708,3.16859174774477,2.35663278898619,3.16859174774477
"86","ENSG00000154589","LY96",7.09902976277991e-05,0.00692877508208191,36.4299302000339,122.879083146659,10,4.89931244336772,3.36615340134982,0.0295729789732841,3.20408710383352,2.12529798840735,3.20408710383352
"87","ENSG00000019102","VSIG2",7.39860871469535e-05,0.00692877508208191,36.3257363609864,137.426749426253,10,3.69082823177964,4.64535395296849,0.00958407195314813,3.60690933400087,2.56589223362183,3.60690933400087
"88","ENSG00000090273","NUDC",7.04762297314902e-05,0.00692877508208191,36.4482431368878,116.108485432737,10,3.56714027202229,3.17065336423544,0.00609140725585342,3.04939505150039,2.59153884132168,3.04939505150039
"89","ENSG00000119608","PROX2",7.76459585555266e-05,0.0070649098020523,36.2039346963148,256.293677827527,10,5.10934503124719,8.04015086374934,0.0297312293489943,6.71483923979645,2.03733554790871,6.71483923979645
"90","ENSG00000165916","PSMC3",7.93100248293814e-05,0.00713613978964812,36.150409437908,117.256144212243,10,4.5441334939441,3.34472921459294,0.0276125917585424,3.05807541382679,2.27923696845839,3.05807541382679
"91","ENSG00000257802","MRS2P2",8.2141424817278e-05,0.00728912809535851,36.0618240935089,167.025700057143,10,2.67270969113156,4.52094406809723,0.0255613905026663,4.36985176889584,2.48797854339641,4.36985176889584
"92","ENSG00000102897","LYRM1",8.36004790303603e-05,0.00728912809535851,36.0173400590211,105.687868325946,10,5.27907463550396,3.11604847035747,0.0444743480305811,2.73678534475747,1.97123281902451,2.73678534475747
"93","ENSG00000135392","DNAJC14",8.37106585414104e-05,0.00728912809535851,36.0140119279516,111.382664572093,10,3.49612556185435,3.3761538696839,0.067977885140672,2.8631448667565,2.6016493185799,2.8631448667565
"94","ENSG00000168701","TMEM208",8.57394465201507e-05,0.00729197123811245,35.953486994237,149.933060287279,10,3.33481498225852,4.56918393664905,0.0583907694131815,3.88721608025206,2.60811398306619,3.88721608025206
"95","ENSG00000161654","LSM12",8.54043393416808e-05,0.00729197123811245,35.963386575193,119.385553276413,10,4.10208644563819,3.64400249736735,0.0375554052190245,3.10416968100236,2.4499139952935,3.10416968100236
"96","ENSG00000143536","CRNN",8.73451728941599e-05,0.00729197123811245,35.9065728908672,3.0894637957215,10,10.5556960000509,0.0795329642880585,3.58302498456256e-05,0.0812658485849307,0.226217743283645,0.226217743283645
"97","ENSG00000171532","NEUROD2",8.72269327592352e-05,0.00729197123811245,35.9099984587671,160.588454218606,10,6.09420416409444,4.69146136225277,0.254920246470058,3.97109170665116,1.6625661741608,3.97109170665116
"98","ENSG00000138443","ABI2",8.86875791276608e-05,0.00732848995689589,35.8679980814313,115.179113730028,10,2.96656418124652,3.30948423672448,0.0283286864869774,3.00270062219797,2.56957055216342,3.00270062219797
"99","ENSG00000109205","ODAM",9.11551590835953e-05,0.00745630786120156,35.7985642079393,126.277573632399,10,5.37838464061544,3.7955744238011,0.0382278815554237,3.28486616140246,1.93297513524753,3.28486616140246
"100","ENSG00000120314","WDR55",9.2756885418057e-05,0.00751145258115425,35.7544757837445,129.647940460246,10,5.38900722770366,3.88488802400333,0.0259768627831688,3.38581104406541,1.92889424411387,3.38581104406541
"101","ENSG00000165097","KDM1B",9.69335977334568e-05,0.00775828600098819,35.6429364003767,114.723949778723,10,5.16547036315466,3.13009722861092,0.00842881054819101,3.0106224994182,2.0153466759027,3.0106224994182
"102","ENSG00000189051","RNF222",9.77908711217369e-05,0.00775828600098819,35.6206278045569,111.862191873359,10,5.27618748866899,3.33819187668449,0.00553298166349751,2.93820890974067,1.97234860278426,2.93820890974067
"103","ENSG00000117362","APH1A",9.86791131269182e-05,0.00775828600098819,35.5977150667589,125.442928858287,10,4.03558110190883,3.67079167356989,0.0536163741135375,3.2475133326835,2.47195515565548,3.2475133326835
"104","ENSG00000198888","MT-ND1",0.000105192351401563,0.00787353604490675,35.4356431244064,2.82876781357875,10,13.6686826172294,0.0725371159985099,1.48766196918102e-06,0.0744397705901031,0.0340452517961201,0.0744397705901031
"105","ENSG00000198692","EIF1AY",0.000105563798912112,0.00787353604490675,35.4266998296971,135.894008362488,10,3.84796024742257,4.31450873011241,0.0471098647268308,3.5290482500755,2.52465541550176,3.5290482500755
"106","ENSG00000132432","SEC61G",0.000107917227190829,0.00787353604490675,35.3707448906197,137.447632962548,10,4.81012888798793,3.82600138214231,0.00573961206447293,3.61130336063415,2.16507528877489,3.61130336063415
"107","ENSG00000292167","PRDM9",0.000106623233598304,0.00787353604490675,35.401360725754,148.250117968427,10,2.8976228748832,4.33292184712674,0.0390996276631479,3.86221926624283,2.55463309479668,3.86221926624283
"108","ENSG00000236967","RNF39",0.000104310225198828,0.00787353604490675,35.457006877313,150.61532777728,10,4.62127908632799,4.91659788175353,0.00987470193590373,3.95368655536095,2.24789453114641,3.95368655536095
"109","ENSG00000235022","RNF39",0.000104310225198828,0.00787353604490675,35.457006877313,150.61532777728,10,4.62127908632799,4.91659788175353,0.00987470193590373,3.95368655536095,2.24789453114641,3.95368655536095
"110","ENSG00000164256","PRDM9",0.000107127529495514,0.00787353604490675,35.3893859346458,147.228707568793,10,2.89167442290415,4.29798318108649,0.0391221416456436,3.83531753121734,2.55322496711973,3.83531753121734
"111","ENSG00000156990","RPUSD3",0.000107923252776568,0.00787353604490675,35.3706031705285,116.920697594441,10,4.40009218163302,3.16828681914927,0.0751408299963316,3.00171963301526,2.33486400170046,3.00171963301526
"112","ENSG00000100425","BRD1",0.000111976294298658,0.00809628599312978,35.2769947474234,161.591148211296,10,4.59756496030222,5.42151988785878,0.00586788055696376,4.24653075658241,2.25775721098001,4.24653075658241
"113","ENSG00000198840","MT-ND3",0.000115445269620272,0.00813961035567059,35.199481491411,3.99247850978119,10,11.9117289212641,0.10246883832486,1.15408759776333e-05,0.105053683065633,0.10167574590465,0.105053683065633
"114","ENSG00000078898","BPIFB2",0.00011559091021266,0.00813961035567059,35.1962774358116,165.752087074423,10,4.86532100237523,4.6788672723252,0.0251452258194118,4.33675180245488,2.1403928248566,4.33675180245488
"115","ENSG00000105404","RABAC1",0.000114758942253168,0.00813961035567059,35.2146341368921,158.723984329072,10,4.28797371155456,4.77091059718098,0.0053772023994384,4.17156975362876,2.37959634310357,4.17156975362876
"116","ENSG00000128298","BAIAP2L2",0.00011791619064909,0.00820759818659196,35.1456517876483,142.699458756708,10,4.83732860421566,4.04897620586194,0.0483578985259336,3.70689101612427,2.15289616037054,3.70689101612427
"117","ENSG00000178935","ZNF552",0.000120610543863231,0.00820759818659196,35.0882024731512,185.416434640468,10,3.87446422182328,5.76663848839387,0.0193241918301235,4.86005566712956,2.51731928719868,4.86005566712956
"118","ENSG00000136492","BRIP1",0.000120435447315561,0.00820759818659196,35.0918974383649,136.510136578074,10,4.56925735640581,4.22989130692403,0.149015424407807,3.44335659080467,2.26927562283868,3.44335659080467
"119","ENSG00000106537","TSPAN13",0.000119731023399336,0.00820759818659196,35.1068159867401,139.910359819658,10,3.89992467199428,4.74262712219713,0.00634797595524533,3.67550359824628,2.5102722981554,3.67550359824628
"120","ENSG00000125991","ERGIC3",0.000125892192660389,0.00849562480136526,34.979153153803,131.744934821038,10,3.88361409150029,4.13045414962761,0.012596627286509,3.45437534168818,2.51478477108628,3.45437534168818
"121","ENSG00000188536","HBA2",0.000135792758860128,0.00901352263319109,34.7863244214384,187.683711638825,10,6.57822197131826,4.91312621637675,0.0351151729400315,4.90392987018694,1.44940663710471,4.90392987018694
"122","ENSG00000184205","TSPYL2",0.000134999729716275,0.00901352263319109,34.801252988242,120.820658640996,10,4.00662462176914,3.94155081191001,0.030150317200414,3.1493406996679,2.480781555303,3.1493406996679
"123","ENSG00000140740","UQCRC2",0.000141439781700377,0.00924645267136026,34.6824308518554,141.386207326216,10,4.74134107525541,3.89767752047133,0.00699640145843427,3.71369326502094,2.19580135516037,3.71369326502094
"124","ENSG00000141644","MBD1",0.000141585592893143,0.00924645267136026,34.6798024693319,103.736296171981,10,5.30021912845419,3.01891845502115,0.119326476284846,2.61057605455675,1.96306815946358,2.61057605455675
"125","ENSG00000129824","RPS4Y1",0.000143028963499888,0.00926598837137673,34.6539267121618,163.681125229134,10,4.80196421263269,5.20647567577489,0.0237776127098,4.28362041963582,2.16873233759834,4.28362041963582
"126","ENSG00000198171","DDRGK1",0.000147626137810985,0.00941320050388466,34.5731867422598,126.352990565507,10,3.23542754468873,3.57073487934598,0.0228107309879818,3.3022679681043,2.60428634644792,3.3022679681043
"127","ENSG00000185880","TRIM69",0.000147532635123801,0.00941320050388466,34.5748042067249,118.310677126196,10,3.88509368766344,3.37463447289637,0.0633886536950412,3.05005021804695,2.51437504734933,3.05005021804695
"128","ENSG00000101158","NELFCD",0.000153226061284389,0.00947194384947312,34.4781041216467,116.665978090388,10,4.52797123963928,3.65194899953113,0.0772771268609375,2.99288019130717,2.28550178437446,2.99288019130717
"129","ENSG00000167996","FTH1",0.000152454078850554,0.00947194384947312,34.4910072729478,2.21460791796904,10,11.3919492910324,0.0734403361524534,3.22769975232635e-05,0.0582468787385041,0.139250109030606,0.139250109030606
"130","ENSG00000143612","C1orf43",0.000150633373297721,0.00947194384947312,34.5216947549531,111.006619245975,10,5.90797873423734,3.15936582277564,0.0315267160258068,2.88970010623669,1.73163355354814,2.88970010623669
"131","ENSG00000143252","SDHC",0.000152158094815201,0.00947194384947312,34.4959714466408,176.11843193752,10,4.65477615215751,5.78193714703377,0.0280642186302984,4.60663135867285,2.23367772133431,4.60663135867285
"132","ENSG00000173548","SNX33",0.000154465354994077,0.00947621549046994,34.4575229529192,128.177562279423,10,5.62453727581677,3.6380396414352,0.00449206055523715,3.36860168364011,1.83857413186238,3.36860168364011
"133","ENSG00000152242","ARK2N",0.000159173720977587,0.00969164505621426,34.3807798727831,146.294753240575,10,6.33367152939019,4.45218262337205,0.0298990076724555,3.81996291971111,1.56597386981798,3.81996291971111
